review,date,stars,name,source,title
"Wrong orderOrdered Schnitz thru Uber eats.
Order was cold.
And they left the chicken fillet out of the burger.
Rang Schmitz and was told it is an Uber problem all claims go through them.
Went online to Uber and get offered a refund or someone will contact me in the next 24hrs.Show details",2018-09-21T11:01:28.000Z,2,Paul Bolton,productreview,Wrong order
"Gino’s Restaurant and Uber DriverOrdered a pizza stayed it would take 25 minutes took over an hour and it arrived cold. Driver did not have it in a hot box container. He didn’t care that it was cold
Will not order from Gino’s again and I will not use Uber eats if this is the serviceShow details",2018-09-11T12:19:39.000Z,2,RTY,productreview,Gino’s Restaurant and Uber Driver
Driver always get blameMostly got bad review cause late delivery and damage item which depend on the restaurant how they pack and how long they cook...sometime restaurant take so long to cook :( i hope uber eats user can see the reason being late or damage. No action from uber eats if i make a complain...Show details,2018-09-08T03:20:04.000Z,2,ChanW,productreview,Driver always get blame
"uber eats deliveriesbeen doing uber eats for one month, money is no big and restaurants and waiting for orders if goes late driver gets hit hard ,fines ,unhappy customers, all are part of this driver is alwys to blame, after few weeks less job, and offers when u get u get far away pick up , u start new is ok drivers are no protected, lot hard job but no appreciation, uber dont care no support, if serious problem arise only app is there to rely on it ,and car tear and wear fuel rego insurance that no covered forget if u get fineShow details",2018-09-04T17:10:01.000Z,2,oli b,productreview,uber eats deliveries
Cold late foodOrdered pizza from via nappoli in lane Cove. 1.2 hours later it arrives cold. They need to improve before I will use them again.Show details,2018-08-29T11:00:53.000Z,2,Andrew,productreview,Cold late food
Order could not be fulfilledDelivery time for restaurant was 20-30 minutes. Once order was placed delivery time become later and later. After waiting an hour and 15 minutes I received a message that the order could not be fulfilled! Had I known that this would have occurred I would have gone and picked it up myself.Show details,2018-08-07T13:12:53.000Z,2,Bec,productreview,Order could not be fulfilled
"No good for businessUber will take up to 40% of the order. It actually costs money to use them. Additionally drivers can take a long time to deliver and then we are blamed for the cold food and need to replace it. We only went for it due to demand, but we will be pulling out due to the costs. Great for the buyer of course, but the drivers get little and the restaurants lose money. I am unsure how it is still around.Show details",2018-08-07T08:46:40.000Z,2,Lafonts,productreview,No good for business
"Poor service, app has faultsFirst order was canceled by the driver with no valid reason, after we waited for 45 minutes. Restaurant told us only option was to reorder and wait again. Second order was fine and delivery guy actually messaged me to ask unit number (after apparently calling me, but there was no call on my phone!), as the app won’t store my full address correctly. App has nowhere to lodge a formal complaint and just takes your through a bunch of FAQs. Useless. Not sure I’ll use UberEats again as it is overpriced and unreliable.Show details",2018-07-23T08:44:48.000Z,2,EmG,productreview,"Poor service, app has faults"
"Slow...cold foodOrdered burgers, maybe was not the best choice but took like 50 minutes and by that time burgers and fries were cold... Maybe it would be better with other food options but not impressed so far.Show details",2018-07-03T07:49:07.000Z,2,Mike,productreview,Slow...cold food
"A Message to Business OwnersUber eats has a great system - allowing you to get access to their customer base and providing a means of getting feedback on orders. Customers can pick from a variety of restaurants, place an order easily and use the tracking system to follow the order progress... It all seems pretty great.
When it works, it works well - but here's where it could ruin you: Uber eats provides little to no customer service. This is the thing that can make or break a restaurant experience, because we generally eat at restaurants for convenience and servic... Read more",2018-05-24T12:00:06.000Z,2,Sam L.,productreview,A Message to Business Owners
"Expensive and no quality controlRestaurants do not take care in quality or packaging. There’s no quality control and there’s many time I have ordered food and couldn’t eat it. They don’t monitor and care. Restaurants just charge more, better off not using it.Show details",2018-05-16T05:10:47.000Z,2,Tania,productreview,Expensive and no quality control
"Always goes to wrong address!!I have ordered from Ubereats a few times now as some restaurants I like locally only use them, I put in my address and drag the pin like you are supposed to but on every single order their app sends them down a side street near our house and then they can never find us. Contacted their customer service who didn’t care told me told me to call the driver every order to explain. I live in a line of townhouses from 1-8 on a main sidestreet in the middle of Melbourne, how hard is it!!!
Menulog never seems to have This problem.Show details",2018-05-15T03:49:01.000Z,2,Jodie,productreview,Always goes to wrong address!!
Took way too longOrdered 5.57pm ETA6.50pm. Rang restaurant 7.10pm as still not collected. Restaurant said waiting on a few orders - so basically we have to wait for a number of orders to be ready to get ours. Looks like will be an hour & a half to get some Indian from a place 5 mins down the road...Show details,2018-05-12T09:40:07.000Z,2,zozo,productreview,Took way too long
"Delayed order nightmareHorrible customer service. Rediculous delivery times. Lack of honesty from owner. Unsatisfying and rude service. One missed call, unread delivery message and paid for nothing but a headache.Show details",2018-05-04T01:18:41.000Z,2,Mc_hammer,productreview,Delayed order nightmare
Food not even luke warm and a complete rip offEstimated wait time 30 mind changed to 45 mins and then the driver dropped off someones else's food before ours arrived barely warm and had to microwave before we ate certainly not worth the $35. Edit Uber did refund me in full so 2 stars.Show details,2018-04-12T00:17:02.000Z,2,Andrew,productreview,Food not even luke warm and a complete rip off
"Something wrong 80% of the timeHave used a few times, almost all the time there is something wrong with the order. Sometimes its late and very very cold, but most of the time the drivers don't bother to leave their cars. They just park nearby and then ring you to say they can't find you or make up some other excuse.
Given you're often paying extra for the same items (over instore or takeaway) PLUS the extra delivery fee. You expect better.Show details",2018-01-26T01:03:43.000Z,2,chicken,productreview,Something wrong 80% of the time
Usually love uber eatsI am usually very happy with uber eats. But all those last times the make the delivery guy do more than one delivery-no mater if that’s not on the way. I mean that sucks. Inlay 5 bucks extra so I get it delivered from the restaurant straight away to me and not via an other customer (who also pays 5bucks) and then I receive cold fries. That sucks.Show details,2018-01-18T03:26:01.000Z,2,Franzi,productreview,Usually love uber eats
"Non existent partial refund policyI ordered a meal from a local Indian restaurant. the chicken biryani was tasteless and not edible. I contacted the restaurant, they were happy to offer a refund threw Uber eats. Uber eats app does not offer an option to request a refund or partial refund. I contacted Uber eats who offered me a blanket $10 discount off my next order and did not offer to do anything about the refund for the meal which had already been accepted by the restaurant. Instead they just logged in the conversation as feedback and hung up the phone. A major concern if you have to return food or ask for a refund. I will not be using Uber eats ever again and urge people to be aware of this part of their policy.Show details",2017-12-30T06:48:29.000Z,2,Glenn from Seaford,productreview,Non existent partial refund policy
Disappointing only requested JalapeñosAnnoying. I do little fast food (healthy?) ordering. My simple request ordered was to have Jalepeno peppers in my wrap. Now I’m spending my time writing this. Food great service great. Just a Jalepeno failure.Show details,2017-12-15T01:24:48.000Z,2,D R,productreview,Disappointing only requested Jalapeños
"Cold and 40 mins late4th time, cold, wet, $77 wasted money. Never again. The driver told me they try to pickup 2 to 3 deliveries to earn their money. He said otherwise they earn nothing.Show details",2017-12-04T22:19:41.000Z,2,Andrew k,productreview,Cold and 40 mins late
"Website unusableThe damn website is completely unusable. It freezes every single time. I tried three different computers and two different browsers. The worst part is, it waits until you've logged in, entered your address and all your orders and THEN once you click go, it gets locked up.
I am too hungry for this crap.Show details",2017-12-01T12:43:26.000Z,2,P G,productreview,Website unusable
"No service if your delivery doesn’t show up - charged twiceCharged twice for a birthday dessert pizza that never came
Much better service and support with Deliveroo and Foodora delivery to the apartment (delivery persons seem to understand units and deliver to door)
Ordered a desert as an after dinner birthday treat. Delivery instructions not followed to buzz apartment number to deliver and instead tried to call....order missed and canceled. Phoned 1800 number to follow up, operator indicated to place order again, amd she would prioritise the order and refund for first order and assign a voucher for... Read more",2017-11-21T02:42:53.000Z,2,BrunoG,productreview,No service if your delivery doesn’t show up - charged twice
"Last night we ordered Indian using ubber eatsLast night we though we would treat ourselves and order taken using uber eats $10 discount for first time orders. When I went to enter the coupon it said it worked but didn't apply the credit. I tried again and it kept saying already used. To make things worse, the food was flavourless and over priced for what it was. No a good experience from our point of view. Doesn't seem to be anywhere to contact Uber eats to give this feedback so they obviously don't want to hear from consumers.Show details",2017-11-11T04:00:08.000Z,2,Gill Scott,productreview,Last night we ordered Indian using ubber eats
Cold food all too oftenWe have used ubereats on a few occasions and at least half the deliveries have been cold. Convenience is one thing but if the food is cold when it's delivered it's just not worth it.Show details,2017-11-10T11:36:10.000Z,2,Steve .P.,productreview,Cold food all too often
"Always late, get orders wrongWe have ordered from uber eats a handful of times and everytime the person with our food has been late or there are things missing from our orders.Show details",2017-10-22T09:44:19.000Z,2,Danie,productreview,"Always late, get orders wrong"
"Missing foodTwice ordered from Maccas and both times good missing
Maccas take no responsibility so maybe look to improve and have the food checked against the orderShow details",2017-10-10T05:46:26.000Z,2,David,productreview,Missing food
Not recommendedDrivers lack basic location knowledge resulting in consistently cold food. Gave them multiple try's but the system just doesn't work. Sadly Uber eats doesn't deliver.Show details,2017-08-25T13:10:08.000Z,2,TCB,productreview,Not recommended
"Can drivers readEvery time i order from them for some reason their drivers seem not to know how to read a freakin street sign.
I live in a block of units where it clearly states my address and the main drive is on one street but for some reason, they end up at the wrong street... and then takes them to long before they can work out that this ain't the street. Must try deliveroo see if they can get it right.Show details",2017-07-20T07:00:31.000Z,2,budge,productreview,Can drivers read
Uber bicycle and cold pizzaSelected Uber eats as timing for pizza was under 30 minutes. Not only did it arrived over an hour late but pizza was cold. Delivery was made via bicycle. Delivery mode should be made very clear as this influences decision and ultimately state of food once delivered.Show details,2017-06-19T23:05:53.000Z,2,Dan,productreview,Uber bicycle and cold pizza
"Uber bicycle for $5 and food coldThe courier was good, but bicycle delivery for what should be a 5-8 minute drive taking much longer (23 minutes) and not in peak hour or during any traffic concerns, for the cost of delivery and the restaurant I could have chosen another courier option for the same restaurant at a cheaper or equal price. Again not the couriers fault but it really should be an option as to whether a bicycle is used or not and it should alter the fee if at a larger distance and food will undoubtedly be cold.Show details",2017-06-16T07:00:36.000Z,2,Anonymous,productreview,Uber bicycle for $5 and food cold
"Slow to deliver and cold mealsI live inner city yet it took 40 mins to receive my order from a burger place which is also located inner city. The delivery man arrived out of breath as he had used a BICYCLE to get to me. And the burgers was very cold. No wonder it took so long, I expected the driver to arrive by car or motorbike/shooter.Show details",2017-05-21T10:21:14.000Z,2,McZee,productreview,Slow to deliver and cold meals
"Who exactly do they hire!Waiting nearly an hour!
The icon is good where you can track the person delivering but the person doesn't read the address so they walk round in the next street. They hire people that can't find addresses then you call them and they hardly speak English and try to give them directions but they don't listen then they still can't find the address it's been a few times now we've had to drive round the block to look for the person!!Show details",2017-04-28T20:17:24.000Z,2,Reenz,productreview,Who exactly do they hire!
Not delivered - stolenMy ubereats coffees did not turn up at all. Some driver is enjoying our morning cappucinos as I write this. The cafe owner wanted norhing to do with it and though he said he knew the driver and would see him again he wouldn't assure me that he would discuss the disappearance of $22 worth of drinks. Too many ubereats problems of late - it's not worth it.Show details,2017-04-25T07:58:32.000Z,2,Mel,productreview,Not delivered - stolen
Not impressed or worth itHave ordered twice. The first time took over an hour when the estimated time was only meant to be 15-25 minutes. The second time the food was so crap and definitely not worth the money. It was also cold.Show details,2017-03-27T23:58:10.000Z,2,Kayla,productreview,Not impressed or worth it
Delivery fail each timeThree orders in the past month. Each order sent to the wrong address. Each receipt has the wrong address. After the second time I contacted the support centre to have the problem rectified but it happened again. I don't blame the courier. It seems there's a problem with UberEATS own systems.Show details,2017-03-17T22:12:27.000Z,2,Spinner,productreview,Delivery fail each time
"Delivery great, food terribleWorst Thai food I've ever eaten, and trust me, I eat Thai food a lot. Perhaps UberEATS needs to do some quality control. Delivery was on time and cyclist was great. Quality of food totally made the experience disaplonting.Show details",2017-03-01T08:50:07.000Z,2,Sam,productreview,"Delivery great, food terrible"
"Consistently badWe've ordered from Uber Eats Brisbane several times but after this last experience, never again. I will admit, our apartment is a little hard to get to, due to one way streets, but drivers from the other delivery companies and taxi drivers are able to find it. The best thing about Uber Eats is being able to track the driver going further and further in the wrong direction, thereby knowing when to pull the plug. I phoned Customer Support and was pleasantly surprised to be answered pretty much straight away. The operator was, or at least had the... Read more",2017-02-26T03:10:35.000Z,2,Hungry S,productreview,Consistently bad
"Service unreliableMy first UberEATS experience was pretty good. Estimated delivery time 32 mins, arrived in 30. Second time was a disaster. First it was delivered by a cyclist. I didn't realise UberEATS doesn't exclusively use cars for delivery. I was given the same estimated time for delivery as the first order which was delivered by car (same restaurant). Estimated delivery time kept on getting pushed back. Then the cyclist couldn't find my apartment, I could see from the app he wasn't even on the right street. in the end I had to follow the map to find him on a side street to collect my food. It's not food delivery if you have to go find the delivery guy and my food was barely warm when I got it.Show details",2017-02-23T11:30:08.000Z,2,Travel bee,productreview,Service unreliable
"Ordinary foodVery very ordinary food from a restaurant that we knew to be very good years ago...tasteless overly sweet Indian food.
Wouldn't bother again.Show details",2017-02-18T07:48:48.000Z,2,Shaz 198,productreview,Ordinary food
"Program ProblemsThis service would be brilliant if there system worked. 60% of the time it just randomly decides your password doesn't work and even if you change it, it won't let you in.Show details",2016-12-27T02:16:18.000Z,2,Blue,productreview,Program Problems
"Can't Review The FoodThe Uber Eats app is good. But the food I ordered was awful. I want to leave a review or a rating to warn other users, but I can'tShow details",2016-12-12T09:11:47.000Z,2,Jdonog,productreview,Can't Review The Food
"First 2 orders cancelledWas lured by promo code, code not honoured. First two orders to my fav restaurant were rejected with a message saying they open Monday? If a restaurant is too busy they should be taken off app. Next I placed 2 orders elsewhere that were accepted. Now estimated delivery date just keeps getting later and later. I rang call centre and spoke to an idiot. I emailed and was told to email again about code they won't honour? What a joke!Show details",2016-10-30T09:50:13.000Z,2,Angiepants,productreview,First 2 orders cancelled
uber eats is a scamuber eats is a scam me and my mates just waited 4 and a half hours for our food to never come i am extremely fed up with ubers service fix ur app uber,2024-01-23T04:08:00.000Z,1,James Laurence,productreview,uber eats is a scam
Worst Experience EverI ordered my meal at around 8:25pm and was informed the latest delivery time would be around 9:05pm which was a bit longer than my usual experience from this restaurant. Not long after the latest delivery time changed to 9:25pm. Then it changed to 9:45pm. I tried to cancel my order but was informed I wouldn't get any refund despite having to wait nearly 90 minutes for my order. My order arrived just before 9:55pm and I received someone ele's order. Uber are refunding me and gave me $5 credit for the exceptionally long wait but they really need... Read more,2024-01-22T00:17:46.000Z,1,Roger B.,productreview,Worst Experience Ever
"DO NOT USE! THEY TAKE YOUR MONEY THEB DONT PRODUCE THE FOODMade an order, the stupid app didnt reflect the order. Money gone from the bank account, the restaurant recieved the order. But no food recieved and they expect me to explain myself as to why i want the money refunded. My son had to wait 2 hours so i could feed him because they cant make a system that works. Absolutely disgusting Uber Eats!",2024-01-21T20:24:35.000Z,1,Djj,productreview,DO NOT USE! THEY TAKE YOUR MONEY THEB DONT PRODUCE THE FOOD
"No food no solution no help money takenAbsolutely terrible experience. Preferred on uber eats from New York Style Pizza Airport West. Order taken aswell as my money. 2hrs later and several attempts to get update from uber, nothing. Multiple phone calls but the ship phone number invalid.
Extremely difficult to locate how to complain, finally got a hold of chat with us uber eats customer service and they provided zero help besides apologising. No sympathy or considerations. Besides being starving, extremely annoyed and terrible transaction and service or lack of.",2024-01-21T19:58:13.000Z,1,rapidinsurancegroup,productreview,No food no solution no help money taken
"Worst food delivery companyThe website/app is atrocious to use. There's no way to confirm delivery address. Have gone through them twice and both times I was disappointed with no delivery. Driver calls to say that the address wasn't provided then go on to say that the address is too far from where he was, which was 10-15min drive away from the restaurant. If I could rate 0 stars I would. It took multiple attempts of contacting uber before I was able to get a refund. Will not be using uber or uber eats in the future.",2024-01-21T02:36:56.000Z,1,Dominique S.,productreview,Worst food delivery company
"No deliveryThis is now the 3rd time that my delivery has said it's been delivered which is completely false! I reordered then received the order that was the size of feeding a 1 year old, without the chips! I'm done! There are many other providers out there.",2024-01-19T10:27:38.000Z,1,Rebecca,productreview,No delivery
It was good before now that it has enough customers they stopped listening and helping any issueMy past orders were wrong and damaged.. I gave all the evidence but they didn’t even contact me. One of my order was more than an hour late and the food was stale did not know what happened… driver issue or restaurant..than I got another persons order next time I complained on that one as well I got no refunds even if I game them all the photo evidence with the receipt.. I only got the AI reply saying I gave the pin saying I received my order and that’s it. The order I received was 20 dollar.. and the one I did was $77. I tried calling the delivery driver .. app didn’t connect me through.. very bad experience.. I would recommend to use other app to order.,2024-01-19T06:52:53.000Z,1,LAXMAN,productreview,It was good before now that it has enough customers they stopped listening and helping any issue
"Thieves!!!They have stolen $120 from me. I cannot contact anyone, email or Help centre. They won’t respond. I called the merchant line and they got angry with me for calling when I’m not a merchant, but I had no other way of contacting them. All I wanted was an email or a number to speak about my cancelled order (I have the proof in writing it was cancelled) and why I was still charged $120! No one will help me.",2024-01-19T04:27:30.000Z,1,kyelle06,productreview,Thieves!!!
"Uber eats will never arrive how you want itEvery time I’ve ordered off Uber eats it has come wrong or disgusting, no one cares how they pack the food
I have reported multiple times to Uber eats that things are missing wrong or absolutely disgusting, yet they do nothing about it, Uber eats should NOT be a running buisness ESPECIALLY when they can’t refund the things we paid for!",2024-01-18T09:05:28.000Z,1,Shae,productreview,Uber eats will never arrive how you want it
"Food missing/terrible customer serviceI used uber eats for delivery last night and had ordered a large meal. I didn't receive my chips!
I paid almost $40! for this slap to the face and didn't have any recourse from the store!!
the store said contact uber eats. ubereats gave an automated response which declined my issue as if it never happened.
If you feel like wasting what is essentially $10 on delivery and administration charges, only to find you have food missing and no recourse for your wasted money then go ahead and use uber",2024-01-17T08:00:52.000Z,1,Alex,productreview,Food missing/terrible customer service
Over chargingOrdered sushi through uber eats. They add 5-10 per product then add delivery. We ordered 3 donduris and 2 sushi rolls. It ended up costing$80. Not to mention the sushi shop have halfed the size of there dishes. Every business is absolute extortion. Ridiculous.,2024-01-16T02:50:23.000Z,1,Courtney H.,productreview,Over charging
"Overpriced, blatant rip-off. ZERO starsUber Eats wanted to charge me $56.95 for the EXACT same order that Menulog priced at $37.55. Additionally, Uber Eats would not honour a $15 discount ""1st order"" promo card, stating it would be applied on my next order. Needless to say, I ordered from Menulog.",2024-01-15T07:58:07.000Z,1,Katie,productreview,"Overpriced, blatant rip-off. ZERO stars"
"Delivery took more than one hourI placed an order at 8.10pm on a Sunday from a restaurant only 10 minutes away and the delivery arrived at 9.35pm the burger I ordered was soggy and falling apart, the chips were cold. The delivery driver kept on changing the delivery time on the app and I wanted to cancel it because I didn’t want to eat a soggy burger but I couldn’t do that on the Uber eats app it is a scam alright. They gave me $5 Uber cash but I will not be using Uber eats again. It is horrible",2024-01-15T03:33:14.000Z,1,Nimanthi F.,productreview,Delivery took more than one hour
Terrible servicePaid for a meal to be delivered have proof on purchase no refund no offer of service 0 contact completely appalling,2024-01-14T11:13:16.000Z,1,Reece W.,productreview,Terrible service
"Ordered @ 6:30 received 8 pizza’s @ 8 pmAbsolutely disgraceful service … Never use Uber eats again. -10 service .
Will recommend all friends and family to boycott this scam business.",2024-01-13T09:14:33.000Z,1,Alejandro Conde,productreview,Ordered @ 6:30 received 8 pizza’s @ 8 pm
"Paying twice when items are missingIf you enjoy throwing money away or taking a risk this is for you, the amount of times Ive had items missed from my order. They refund you the money on these item but you still have to reorder and pay and second delivery fee. So it actually costs you money when uber make a mistake.",2024-01-12T11:54:51.000Z,1,Benjamin H.,productreview,Paying twice when items are missing
Not even 1 star they are only after moneyI placed order but that order never arrived uber app shown order delivered at door but no food left outside. Ubereats is waste of time n money. Most of the time food is cold as driver has multiple food deliver bags and when they deliverd food is cold. Its not driver fault but uber who make them pick food from multiple restaurants. No good switching off delivery apps and pick food by urself.,2024-01-12T08:00:52.000Z,1,naresh k.,productreview,Not even 1 star they are only after money
"2 times experienceOne of the worst service.
Order twice from 5 mins closer to my house both different restaurants.
And both time the order never arrived more then an hour.
One of the worst service,never ever order again from uber.",2024-01-10T17:16:56.000Z,1,Sami,productreview,2 times experience
"UberEats - We're not stupid. We know you're scamming usThere's no way one is able to have a discussion with UberEats, so unfortunately all grievances are, out of necessity, aired publicly.
I've been using UberEats to purchase groceries from my local Spudshed in Bentley, Western Australia. I've noticed that after putting items in my cart the prices, at times, inexplicably rise by 10-20%. Really, UberEats!? Is it not enough that you put a hefty margin on the items plus charge service fees? Is it really necessary to have an algorithm that raises the prices at random once one has selected items? How d... Read more",2024-01-09T18:57:14.000Z,1,WiseToYourTricks,productreview,UberEats - We're not stupid. We know you're scamming us
"Uber Eats doesn’t deliver, but you still payUber eats didn’t deliver my food, and I still have to pay for the food? Don’t use Uber Eats.",2024-01-09T07:45:01.000Z,1,Duane,productreview,"Uber Eats doesn’t deliver, but you still pay"
"Scam companyI accidentally placed an order on the app (no notice to confirm purchase), I immediately called the business to tell them the mistake. They cancelled my order and soon after I received an email from Uber Eats saying because I didn’t cancel in less than 5 minutes (which I did) I would be charged the total amount regardless as a cancellation fee. There is no phone contact for customer service to work out this problem. This is insane. Can’t believe they are allowed to operate in this way",2024-01-09T03:33:34.000Z,1,Kristy,productreview,Scam company
Poor delivery servicePaid for Priority with Zamberro which stated 6.55pm delivery. Tracked Uber Driver who accepted order but went to Tullebudgerra 1st. Did not pick up our order until after 7.7.05pm. Meal was stone cold & inedible when it arrived at 7.15pm. Believe it had been sitting at Zamberros for some time.,2024-01-08T23:21:35.000Z,1,Lyn Wicks,productreview,Poor delivery service
AvoidThey are thieves who like ripping customers off so I would recommend staying well clear of them and move to doordash.,2024-01-08T16:53:05.000Z,1,trompfy,productreview,Avoid
"Too many dishonest Ethnic driversI live less than 200M from a shopping centre that has McDonald's, Hungry Jacks, Chicken Treat etc. My schedule is very tight & I'm a father of young kids with special needs so uber eats is often an easy choice. Living so close, I know when they're busy & when they're not so when the uber app shows the driver sitting there for 40 mims while my estimated delivery time keeps changing, I call the restaurant only to find out that they've had to remake my order twice because it sat so long. Uber Eats offers $5 credit if you're order arrived after the... Read more",2024-01-08T02:52:27.000Z,1,Joel C.,productreview,Too many dishonest Ethnic drivers
"Not same drivers as picturesIn Merrylands it happened alot and again today, the picture of the delivery person didn't match the person delivering it.
They also are lazy when they go to Coles, alot of the times they say things are out of stock because they can't be bothered asking the staff where the item is. I use it alot but the service is bad even if yiur a good customer, they've had picked yo .y order before making y times but stayed in the restaurant for another 30mins, so my food is ruined before they left the restaurant, thry were probably stucking arounf to lick up another dozen orders wwhich probaly all went bad.It also expensive. I actually prefer DoorDash, their much quicker.",2024-01-07T12:58:42.000Z,1,Joseph W.,productreview,Not same drivers as pictures
"Drivers & company are scammers!!!Recently every driver that picks up my order has a rating of around 80% and today my driver had a 71% RATING. HOW IS THAT ALLOWED. Today it took 3 different drivers to get my ONE order. The first driver drove in opposite direction and after 40 minutes cancelled, second driver didn’t move for 20 minutes and finally came with the third driver. The support is no help, never refunds & food arrived horrible & cold.",2024-01-07T07:08:11.000Z,1,Karra,productreview,Drivers & company are scammers!!!
Takes money cancels order and deletes orderThen they keep your money with no way for a refund do not use it just google the amount of people this has happened to,2024-01-07T06:33:20.000Z,1,Darcy,productreview,Takes money cancels order and deletes order
Horrible customer service skillsI cancelled my $40 order and never got the money back I’ve called I’ve emailed and gone through the help section on the app that’s money I’ll never see again,2024-01-07T04:50:41.000Z,1,Ava Plant,productreview,Horrible customer service skills
"Scumbag companyJust cancel your account. These morons will cancel your order, with absolutely no way to contact support. They literally don't have customer service on Fridays. This company is a piece of garbage. How they haven't been sued in the federal court for scamming customers is crazy.
Truly hoping this company goes down the toilet. Rubbish.",2024-01-05T01:47:26.000Z,1,ubereatscansuckit,productreview,Scumbag company
"Algorithm is scamming ridersDont ever work for this platform unless you want experience slavery and scam. As a rider u dont get paid for your waiting time at merchant ... u don't get paid for the 5 minutes waiting time for the constimers. You dont get paid to go on level 27 ( cuatomers dont want come down ,thinking they get delivered to door like tv commercia) leaving your veichle unattended risking to get ticket. Not matter if u are delivering and doing your best u der the heat ...they dont tip u. actually they gave u a defamatory feedback.so theu can get refunded. Pay... Read more",2024-01-03T11:25:02.000Z,1,Simon,productreview,Algorithm is scamming riders
"ZERO STARSOrdered $185 worth of food, delivery driver did not ring, said he sat out the front for '5mins' told Uber Eats '8mins', wouldn't answer phone calls, took off with all food on New Years Eve. Would not redeliver food. Stole all food - Uber said 'Oh, we'll not it on his profile'. WTH, never using them ever again.",2024-01-02T00:13:31.000Z,1,Heather G.,productreview,ZERO STARS
"They are only loyal to restaurantsYep food cold lots
Yep items not arriving
Yep food missing
Yep food damaged
but no never refund or replace…
Just keep saying no refund…
Today my food didn’t arrive and i want to see a photo?
where is my food???
Yep they said not refund available
i am done with uber",2023-12-31T02:34:31.000Z,1,Julie-Anne T.,productreview,They are only loyal to restaurants
"MEMBERSHIP CANCELLEDNearly every time I use uber eats there is some issue. Tonight was the final straw when again order saying delivered but not and the driver ignoring my messages calls. Doordash, way superior. I have cancelled my membership and uninstalled the app. I'm done",2023-12-30T21:22:42.000Z,1,Alison,productreview,MEMBERSHIP CANCELLED
"Food not deliveredMy food was not delivered, Uber said the delivery driver phoned, no phone call at all, uber said he waited outside the door, cctv shows no-one at the door.. no refund. Thieves",2023-12-30T20:58:33.000Z,1,LAURA,productreview,Food not delivered
"Delivering for UberEatsI have worked as a contracted UberEats delivery partner. At the beginning the pay rate was fairly good and could even make a living doing it Full time. In the last 3 years, they have literally reduced rates, taken away surges, No incentive's and the Quests they give is shockingly bad!. Their even paying $5 to $6 for double jobs. This company has turned into a Slave income market. They want you to use your own car, fuel, insurance etc and pay as little as possible.",2023-12-30T04:07:10.000Z,1,Fabrice L,productreview,Delivering for UberEats
"Uber driver steals foodWouldn't use this company. Food doesn't get delivered even though uber driver came close to our home and then stalled for 20mins and took off in another direction and 2 hours later the order was cancelled. Uber refunded the cost but that not the point... we ordered food to be delivered.
Warning... this is not a reliable service.",2023-12-27T22:10:45.000Z,1,Roland F.,productreview,Uber driver steals food
Unacceptable Behaviour and UnsanitaryMy son ordered a meal on Xmas day 2023 and it came with a bite out of it. He has put in for a refund as per their policy and has been told it is past 90 days. Their administration is unconscionable and the delivery of the order with a bite out is unsanitary and unacceptable. Do not use this company.,2023-12-27T10:26:02.000Z,1,Michael P.,productreview,Unacceptable Behaviour and Unsanitary
