review,date,stars,name,source
"I made the MISTAKE of leaving GrubHub after the site reported suspicious activity on my account and logged me out. However, now that I think about it, no additional fees were missing from my bank account & I believe it was simply a technical error. Long story short, I rejoined GrubHub recently(I will NEVER leave again as it's been THE BEST food experience for me ever) and will not be using Uber Eats again in the future. Uber Eats reminds me too much of my HORRIBLE experience with Door Dash and the shady, sketchy, dishonest people they tend to hire.

A restaurant cancelled my order and Uber Eats DID NOT refund the money to my account AT ALL although they were supposed to. It showed as a PENDING refund transaction(for 24 dollars) in my bank account but NEVER went through. Reason being, Uber Eats KEPT my money and DID NOT even CREDIT it to my Uber Eats account. I have NEVER had that issue with GrubHub! GRUBHUB ALWAYS refunds my money AUTOMATICALLY rather I cancel the order or the restaurant cancels it. It may take a few minutes to show up in my account but it always DOES.

However, the final straw for me with Uber Eats was not only the young lady who bothered showing up to work on a 100 degree day, but refused to get out of her car and walk two feet to come inside my AIR CONDITIONED apartment building to deliver my food as instructed, but instead, insisted she was not coming in because it was too hot and I needed to come out to her(pajamas and all), but also the rude young man who showed up a day later acting as if common sense were a foreign language basically claiming he did not know how to turn a corner in my super small complex to find my building address. He also threw my straw on the ground because I told him he needed to turn the corner to find my building(bear in mind there are only three buildings on each side. Not exactly a maze). He was being facetious and I have no time for that. GOODBYE Uber Eats! Kick rocks! HELLO AGAIN GrubHub! Please forgive me for forsaking your AWESOME service!

So happy I know that Uber Eats is not all it's cracked up to be! NEVER EVER again! Uber Eats is simply a more upscale version of Door Dash(sic). If you've ever used Door Dash, you know that's not saying very much!
Tip for consumers:
If you're considering leaving GrubHub to use Uber Eats, DON'T do it for ANY reason. It's not worth it in my honest opinion.
Products used:
They were supposed to issue me a refund because a restaurant cancelled my order but I NEVER received it because UBER EATS kept it! Most dishonest food delivery service out there.
Show less","June 18th, 2022",1,Kaye G.,sitejabber
"I've purchased from ubereats did not receive my order delivery driver went to the wrong address they informed me that the delivery person went to the wrong address however they don't want to give me all my money back they gave me a portion and expect me to be okay with that I called numerous of times left messages numerous of times however they're telling me that they already refunded me but they did not do it correctly it's a scam don't waste your time they wouldn't let me move on without putting in a rating I rather rate this a zero but I have to put in at least one
Service
Value
Show less","June 13th, 2023",1,Charlene K.,sitejabber
"I deleted this app and will never use this service again. I recently needed to cancel an order and went through the process. The app and Uber never disclosed that at the point in my order I would not receive any sort of refund. If I had known this or was informed in the order cancellation process I would have never canceled the order. I've now paid for food that is no longer getting delivered to me. Who would want that out of a food delivery service? That's not ethical. I would understand if I had been warned beforehand about this charge during to cancellation order process but instead found this out after the fact. The customer service team gave me some awesome cookie cutter responses about reaching out to support when cancelling an order in the future. Why have the option to do it yourself in the app if best practice is to reach out to their team? I'd be careful with this one. Use DoorDash or Favor, I've never had this issue with them. Zero stars
Show less","June 13th, 2023",1,Ariel O.,sitejabber
"On 5/30/23 we order a bill amount of $120+ through Uber Eats from a local restaurant.
Per usual, it was assigned to a driver who sat outside the restaurant for 10-15 minutes ""picking up our order"" before cancelling.
We were then assigned a new driver.
That new driver came and he delivered ONLY lemonade.
When we asked him what happened, he said the restaurant told him, ""a different Uber driver picked up the food.""
Called the restaurant, they confirmed his story. Nobody could or wanted to help refund or remedy the situation.
So I paid for the dinner AGAIN & we called Uber Eats customer service.
They took a WHOLE $#*! REPORT, told me I'd be contact directly by a representative in 24/48 hours and a refund would occur to the original payment method on file.
I've watched every day since then and have yet to 1) get a call back or 2) see a refund.
6/12/23: I called Uber customer service to f/u. They want to tell me that they see I spoke to someone but that someone only mentioned giving us a call back, NOT issuing a refund. So because this is over 8 hours old, THEY WILL NOT REFUND THE MONEY.
I asked to speak or be transferred to a supervisor - but told there were none and I'd have to be called back.
I asked to speak to the supervisor - told that I'd get the exact same answer about not refunding my money.
I asked to speak to the supervisor - and was told that ""I can file a complaint against the driver through a different department"".
I told her the issue isn't with the driver, it's with Uber. It's their employee that stole my food, it's their customer service team who incorrectly told me one think while documentating something entirely different. It's their department who is JUSTIFYING a driver STEALING $120+ of food from a customer and NOT FIXING THE PROBLEM.
They claim they'll call me today. They claim I'll speak to someone who has their head pulled from their $#*!. And they claim I will NOT receive a refund.
Show less","June 12th, 2023",1,Kristen C.,sitejabber
Placed order on restaurant website at a schedule time but it swtiched to uber and instead changed time on me. Telephoned restaurant to cancel within minutes and contacted Uber within minutes but was charged in full never having received my order. If I wanted to order again I have to pay in full!,"July 19th, 2023",1,Work Algau R.,sitejabber
"Waited 2 hours for an order that never arrived, only to be told ""oh don't worry, won't charge you for food you never got.""

Service is horrible not to mention the multiple trips per order if it does get to you.
Tip for consumers:
Don’t
Service
Value
Shipping
Returns
Quality
Show less","October 28th, 2022",1,Kenneth N.,sitejabber
Pls pls never Oder throw Uber eats because they charge you 4 time for one Oder I Oder for 18 dollars they charge me 4 time omg this is really bad company and if you call them they never help need to find lawyers for help,"June 10th, 2023",1,Sagar A.,sitejabber
"I ordered and I didn't receive any email or mobile confirmation.so Ii ordered one more time.But very immediately I talked to the shop people to cancel the order.Uberrats didn't agree to cancel it
Service
Value
Shipping
Returns
Quality
Show less","June 9th, 2023",1,sivasangari B.,sitejabber
"I placed the order at 3:46pm. The estimated delivery time was at 4:40pm. The order arrived at 5:10pm, which is one and a half hour late!","October 26th, 2022",1,Joe B.,sitejabber
I order from subway they didn't have what I order but still took the order and now I don't have food or my money can't talk to a real person so I didn't get nothing. No customer service on both ends.,"January 23rd, 2024",1,T K.,sitejabber
"I am a regular customer of Uber DoorDash and Skip the dishes the worst experience was with Uber and the worst thing is their customer service people they have one sentence to tell you and they repeated it like robots not humans so you feel like you are talking to a ""wall"" they are not even able to give an explanation you ask for a supervisor they tell you oh he is busy and he will call you later but you receive no call at all. I made a order on Uber eats from Made in India and I realized that I didn't mention the allergy and I cancelled right immediately even before accepting the order from the store and I made a new order but when I asked for refund of that order they are like oh it is not eligible for refund I said fine but give me an explanation please they said the store already prepared the order haha which was so funny because I work in restaurant I know how everything goes so I said do they prepare a whole order in less than one minute? Do they started preparing the order even before confirming it? They said this all what we have to tell you so I asked for supervisor 3 times all they said he will call you but no one called me. I called the store to ask them and the manager there said oh no we didn't prepare that order at all because it was cancelled immediately so I called Uber again to tell them but the agent said this time that we can't do the refund because you already reached the refund amount that you are allowed to haha that sooooo funny because that means you use Uber you loose your money they took it even if your order is mistaken or something is missing in your order even you don't receive the order at all. So you pay your own money but Uber they put for you a limit for refund once you reach that limit you will loose your money if you get a wrong order or a missing item on the order or if you dare cancelling an order like this they work in Uber Be AWAR please from Uber app and Uber costumer service the other apps are way more professional and safe personally I delete my account NOW because I don't want to get SCAMMED again
Service
Value
Shipping
Returns
Quality
Show less","January 21st, 2024",1,Naoual A.,sitejabber
Pls pls never Oder throw Uber eats because they charge you 4 time for one Oder I Oder for 18 dollars they charge me 4 time omg this is really bad company and if you call them they never help need to find lawyers for help,"June 10th, 2023",1,Sagar A.,sitejabber
"I ordered and I didn't receive any email or mobile confirmation.so Ii ordered one more time.But very immediately I talked to the shop people to cancel the order.Uberrats didn't agree to cancel it
Service
Value
Shipping
Returns
Quality
Show less","June 9th, 2023",1,sivasangari B.,sitejabber
"I placed the order at 3:46pm. The estimated delivery time was at 4:40pm. The order arrived at 5:10pm, which is one and a half hour late!","October 26th, 2022",1,Joe B.,sitejabber
"I have used Uber Eats frequently and 90 % of the time there is something missing from my order. I am finally done using them as so disgusted from the lack of service of my orders and by the company as a whole to work with me regarding screwed up orders.
Tip for consumers:
Find another delivery service
Products used:
Uber Eats delivery
Service
Value
Returns
Quality
Show less","October 19th, 2022",1,Mary C.,sitejabber
"I went on to place an order I didnt push to place order it auto placed my order charging me $71 I cx the order ASAP the first guy told me he was refunding me instead of refunding my acct they took off the drivers tip and charged me $54 then the cx the food order in route so I got no food and Uber stole $54 of my money
Tip for consumers:
dont order from uber
Products used:
food order
Service
Value
Shipping
Returns
Quality
Show less","June 6th, 2023",1,lady b.,sitejabber
"I saw I had a promo code for 90% off if I spend at least R150, so I decided to use it. I decided to use the code and after saying that my order would only be R40 it took the full amount of R170 off my card. I immediately tried to cancel the order and then it got canceled but charged R150 as a cancelation fee off my R170 order, leaving me poor and with no food. The app is poorly designed and confusing and the fee of cancelation after a just minute off placing the order when the restaurant could not have possibly started making my food is ridiculous. After numerous phone calls I was then told to use the help feature on the app which was of no assistance whatsoever!

I posted proof that I had the promo codes.

Kind regards
Show less","June 5th, 2023",1,Vincent v.,sitejabber
"I had 20.00$ Uber wallet I canceled an order 10 seconds after it was placed the 20.00$ was gone. In my account and they refused to refund me my money. I will cancel my account these theves.
Service
Value
Shipping
Returns
Quality
Show less","June 2nd, 2023",1,Tommy M.,sitejabber
"If I could give less that 1 star I would. Ordering from this app is complete crap. We waited for over an hour and a half for our food. When we called customer service they were complete jerks. I would Highly advise that you DO NOT use this app to order food!
Service
Value
Shipping
Returns
Quality
Show less","June 2nd, 2023",1,Nathan H.,sitejabber
"I had the worst experience ever with Uber Eats! They kept my money and refused to let me speak to a Supervisor and two agents hung up on me and were terribly rude. It takes 2-5 days to get your money back IF they decide to give it to you. My order was cx becuz the app wasn't working and the food was going to go to the wrong address, so I called support immediately after. When I called customer service, not only did they refuse to refund my money, but they lied and told me that the order had already been processed, which was impossible. There is no one to file a complaint or grievance with. They won't let you speak to anyone and they NEVER solved my problem and I didn't get my food either. I canceled my subscription and will never use their services again!
Tip for consumers:
Worst customer service experience ever, totally disappointed and disgusted at the lack of accountability or responsibility of this company!
I'm sure that I am not the only one that has been treated this way!!! Corporate should be ashamed of themselves
Service
Value
Shipping
Returns
Quality
Show less","June 1st, 2023",1,Devonzelle W.,sitejabber
"The company is total disrespect for the customer! Every time I have to use their services I am greatly disappointed. A glitchy app and website, useless customer support, nonsensical policies, scam. Complete trash.
Here's a couple of examples. I get two $25 vouchers. Uber Eats does not let me apply them both to one order (!). OK, I am placing one order for $24, and then another one for $24. Those crooks apply one $25 voucher to my first order, and then the remaining $1 - to the second order and charge my credit card for $23! The customer has no control over it when placing orders. What's even worse, when placing the second order, the website shows me that it would apply my voucher and my total would be $0... but then I eventually get charged for $23. Scam! I submit a ticket with their customer service demanding explanation and refund. After a long back-and-forth over email I am left with nothing. ""It is how it works. No refund will be issued."" Basically: suck it up.
Here's another one. I am trying to place a pickup order. It only shows me a delivery option (for $5) for that restaurant location. I don't want to pay for the delivery. The restaurant is on my way. I'd rather pick up my order. It is my choice. Out of curiosity, I go to the restaurant and talk to them. They are saying: ""Of course, we do accept pickups. It is Uber Eats that does something so the option is not available. We don't know why."" Scam #2!
The only reason I am still a customer is that my employer sends me free vouchers every now and then. A necessary evil. Shame!
Service
Value
Shipping
Returns
Quality
Show less","May 30th, 2023",1,Serge M.,sitejabber
They didn't deliver it to the right address and then tell me they can't give me a refund or call the driver to deliver the food at the right address. Worst costumer service ever!,"October 15th, 2022",1,Dienily L.,sitejabber
"When I had Postmates not one missed delivery, now with Uber eats I found out they have an outdated mapping system which is the worst no one can ever find my house ever. God bless the drivers and the coaching I can give them. Uber eats has always been the worst and still is get a clue IT and management get a clue with digital innovation you greedy you know what
Service
Value
Shipping
Returns
Quality
Show less","October 13th, 2022",1,Chris M.,sitejabber
"The manager said he boxed my order himself. I did not get my whole order. Uber eats said there was nothing they could do for me. There crooks.
Tip for consumers:
Don't order food. The driver might be hungry and you will have to go get your food yourself.
Products used:
Food
Service
Value
Shipping
Returns
Quality
Show less","June 13th, 2022",1,Diane W.,sitejabber
"Awful service, the first night i signed up to there Uber One service and received the worst service I've ever experienced from a food delivery company.
My first order was on it's way, the driver was 7min away then it went to 11min, then 12min then the driver cancelled it.
I called the restaurant who confirmed the driver had left ages ago with my order. I went through every help section sending messages, nowhere there to contact direct. Even tried googling, no number that would go through unless i wanted to pay £3.60 a minute. After half an hour looking, reordered and waited ages again. 2 or 3 drivers arrived at the restaurant and then cancelled. By the time the final driver arrived and delivered my food was 9.40pm and originally started my order at 6.25pm!
Never again, why can i contact DELIVEROO CUSTOMER SERVICES AND NOT YOURS?
SOMETHING TO HIDE?
#ubereats
#uber
#ubereatscustomerservices
#ubereatsdrivers
Show less","July 29th, 2023",1,Scott g.,sitejabber
"As a driver, I can tell you this has been the absolute worst job I have EVER had! Their driver interface is super slow/freezes (a global tech company my $#*!) AND their customers are super dishonest with their tip baiting BS. Today was the last straw for me- I'm DONE! Working on Father's Day and NOT one single trip/delivery earned me what I agreed to perform the service for. The customers are truly disgusting and UberEATS allows it, so that's where this road ends for me! Dear UberEATS you still owe me $9.70 from yesterday and you can keep your crappy customers and your crappy company! You should be ashamed of yourselves and so should the customers! THEFT OF SERVICES! FUUUUUUCK OFF!
Tip for consumers:
DO NOT DRIVE FOR THIS COMPANY-- YOU WILL LOSE MONEY!!! YOU WILL PAY OUT OF YOUR OWN POCKET TO MAKE SOME RICH PEOPLE RICHER AT YOUR OWN EXPENSE-- THE VERY DEFINITION OF STUPID!!!
Show less","June 12th, 2022",1,E B.,sitejabber
Delivery driver drove into car park then turned around and drove away and customer service don't care,"June 12th, 2022",1,Luke R.,sitejabber
Uber eats is very bad paying there drivers. They pay the $3 per trip not including trips and the customers sometime don't tip. They dont pay for mileage either. The worse food delivery company.,"October 6th, 2022",1,Candice S.,sitejabber
"Girl accepted my order on a bike! Way too far to bring on a bike, they need to change their policy so people can actually get their order. So disappointing and frustrating.","July 30th, 2023",1,L F.,sitejabber
"I ordered Panda Express, waited 45 minutes, saw the driver was picking up the order, and then the order showed as cancelled...","May 26th, 2023",1,Michael C.,sitejabber
"This is the worst customer service I have ever seen in my life and Im old so that is saying a lot. I got this first time users coupon in my email for 25.00 off ubereats so I decided to try it. I went to the site started placing an order and the coupon never showed in the cart. So before placing the order i contacted customer support. They actually argued with me asked me to send 2 screen shots because apparently the first 1 with the coupon on it was not good enough they needed to see all of the email which made no sense then once I sent it to them they said they never got the first 1 so I sent both in the same email and they said they never got that. After an hour and a half of going through all of their BS i told them to forget it I would order through grubhub. Now this month they sent me another coupon same code so I sent a message to their customer service telling them to stop sending me codes that don't work went through all of what happened last time because now apparently now they have some kind of block on my account because got mad last time. Now I am going through it all again with these idiots. It is like they have nothing better to do than to bother people, and give them fake coupons.
Tip for consumers:
Just don't bother they are way more trouble then they are worth.
Products used:
grubhub.com
Service
Value
Quality
Show less","October 6th, 2022",1,Paetra L.,sitejabber
"Placed an order for some food after coming off a 21 hour shift. Driver picked up the food and drove to my Condo Complex. Claims to have dropped off the order and the delivery picture was completely black. Contacted support after trying to contact the driver who ignored my phone calls and was told there is nothing they can do since it was dropped off in my general location. THERE ARE 60 UNITS HERE! WHICH ONE NUMB NUTS!?! Took me yelling at 4 different representatives who kept telling me there was nothing they can do to actually get a refund for not receiving what I paid for. Finally one processed a refund. Wasn't a full refund though because the useless driver got to keep the F-ing tip. Deleted the app.dont use them you have any common sense whatsoever.
Service
Value
Shipping
Returns
Quality
Show less","May 25th, 2023",1,Thomas G.,sitejabber
Ordered food and got 2.5 hour later. Texted to Uber service and they couldn't cancel it. Kept repeating to wait longer. Waste of time and money! Paid 8$ for delivery for 2.5 hours waiting time!,"May 24th, 2023",1,Svetlana S.,sitejabber
"The ""Promotions"" function that advertises discounts on orders is designed to fail after 1 or 2 uses. This forces customers to call in to manually process the discount. Once you call in and reveal their scam, they hang up on you repeatedly. They do not care and are used to hanging up on their PAYING CUSTOMERS! I place orders over $30's regularly, multiple times a day and night and this is how they treat you! Unbelievable. Their selections and application looks great but their customer service execution sucks. I'm convinced they all suck as ALL of these food delivery apps work through INDIAN CALL CENTERS! And the call center workers dont care about you and will HANG UP ON YOU! No matter what tone of voice you are using. THey repeat themselves and hang up. They know they are powerless and they don't want to deal with unresolvable problems that are set as policy so that these apps can scrape money from honest paying customers. F all these guys i'm going to go buy and make my food for myself again. Its cheaper and taste better, oh and its much cheaper...
Service
Value
Shipping
Returns
Quality
Show less","May 24th, 2023",1,SANG L.,sitejabber
I order from subway they didn't have what I order but still took the order and now I don't have food or my money can't talk to a real person so I didn't get nothing. No customer service on both ends.,"January 23rd, 2024",1,T K.,sitejabber
"I am a regular customer of Uber DoorDash and Skip the dishes the worst experience was with Uber and the worst thing is their customer service people they have one sentence to tell you and they repeated it like robots not humans so you feel like you are talking to a ""wall"" they are not even able to give an explanation you ask for a supervisor they tell you oh he is busy and he will call you later but you receive no call at all. I made a order on Uber eats from Made in India and I realized that I didn't mention the allergy and I cancelled right immediately even before accepting the order from the store and I made a new order but when I asked for refund of that order they are like oh it is not eligible for refund I said fine but give me an explanation please they said the store already prepared the order haha which was so funny because I work in restaurant I know how everything goes so I said do they prepare a whole order in less than one minute? Do they started preparing the order even before confirming it? They said this all what we have to tell you so I asked for supervisor 3 times all they said he will call you but no one called me. I called the store to ask them and the manager there said oh no we didn't prepare that order at all because it was cancelled immediately so I called Uber again to tell them but the agent said this time that we can't do the refund because you already reached the refund amount that you are allowed to haha that sooooo funny because that means you use Uber you loose your money they took it even if your order is mistaken or something is missing in your order even you don't receive the order at all. So you pay your own money but Uber they put for you a limit for refund once you reach that limit you will loose your money if you get a wrong order or a missing item on the order or if you dare cancelling an order like this they work in Uber Be AWAR please from Uber app and Uber costumer service the other apps are way more professional and safe personally I delete my account NOW because I don't want to get SCAMMED again
Service
Value
Shipping
Returns
Quality
Show less","January 21st, 2024",1,Naoual A.,sitejabber
"I ordered Panda Express, waited 45 minutes, saw the driver was picking up the order, and then the order showed as cancelled...","May 26th, 2023",1,Michael C.,sitejabber
"This is the worst customer service I have ever seen in my life and Im old so that is saying a lot. I got this first time users coupon in my email for 25.00 off ubereats so I decided to try it. I went to the site started placing an order and the coupon never showed in the cart. So before placing the order i contacted customer support. They actually argued with me asked me to send 2 screen shots because apparently the first 1 with the coupon on it was not good enough they needed to see all of the email which made no sense then once I sent it to them they said they never got the first 1 so I sent both in the same email and they said they never got that. After an hour and a half of going through all of their BS i told them to forget it I would order through grubhub. Now this month they sent me another coupon same code so I sent a message to their customer service telling them to stop sending me codes that don't work went through all of what happened last time because now apparently now they have some kind of block on my account because got mad last time. Now I am going through it all again with these idiots. It is like they have nothing better to do than to bother people, and give them fake coupons.
Tip for consumers:
Just don't bother they are way more trouble then they are worth.
Products used:
grubhub.com
Service
Value
Quality
Show less","October 6th, 2022",1,Paetra L.,sitejabber
"Placed an order for some food after coming off a 21 hour shift. Driver picked up the food and drove to my Condo Complex. Claims to have dropped off the order and the delivery picture was completely black. Contacted support after trying to contact the driver who ignored my phone calls and was told there is nothing they can do since it was dropped off in my general location. THERE ARE 60 UNITS HERE! WHICH ONE NUMB NUTS!?! Took me yelling at 4 different representatives who kept telling me there was nothing they can do to actually get a refund for not receiving what I paid for. Finally one processed a refund. Wasn't a full refund though because the useless driver got to keep the F-ing tip. Deleted the app.dont use them you have any common sense whatsoever.
Service
Value
Shipping
Returns
Quality
Show less","May 25th, 2023",1,Thomas G.,sitejabber
Ordered food and got 2.5 hour later. Texted to Uber service and they couldn't cancel it. Kept repeating to wait longer. Waste of time and money! Paid 8$ for delivery for 2.5 hours waiting time!,"May 24th, 2023",1,Svetlana S.,sitejabber
"The ""Promotions"" function that advertises discounts on orders is designed to fail after 1 or 2 uses. This forces customers to call in to manually process the discount. Once you call in and reveal their scam, they hang up on you repeatedly. They do not care and are used to hanging up on their PAYING CUSTOMERS! I place orders over $30's regularly, multiple times a day and night and this is how they treat you! Unbelievable. Their selections and application looks great but their customer service execution sucks. I'm convinced they all suck as ALL of these food delivery apps work through INDIAN CALL CENTERS! And the call center workers dont care about you and will HANG UP ON YOU! No matter what tone of voice you are using. THey repeat themselves and hang up. They know they are powerless and they don't want to deal with unresolvable problems that are set as policy so that these apps can scrape money from honest paying customers. F all these guys i'm going to go buy and make my food for myself again. Its cheaper and taste better, oh and its much cheaper...
Service
Value
Shipping
Returns
Quality
Show less","May 24th, 2023",1,SANG L.,sitejabber
"Tried to order take out from down the street, too busy at work to go myself, restaurant is maybe 1 minute drive, and app is saying they are busy and that's too far. I'm sorry, I thought this was a delivery service? Will never use this app again.
Tip for consumers:
Save your time and use a different service
Products used:
None, because this service sucks
Service
Value
Shipping
Returns
Quality
Show less","October 5th, 2022",1,Chris B.,sitejabber
"I've had numerous complaints from local individuals about their food being delivered to wrong address, arriving late, never announcing delivered, not being delivered within the time frame for food safety standards... A prior home owner from 3 owners ago (my house) failed to update their address in their uber eats and I started getting their orders all of a sudden. I've tried it a few times and often felt uncomfortable eating the food for fear of sanitation concerns.

The job it self isn't all that great. I had a friend do it and you're pretty much a delivery driver. Good lord it's not that difficult to read an address fellow uber eats coworkers. Pay isn't all that great either. The amount of wear and tear you put on your car is ridiculous. The cost in maintenance and fixing doesn't do justice for your pay. The only good this job did me was the amount of auto collecting it let my gotcha evolve get in pokemon go.

(gotcha evolve auto collects pokemon in pokemon go and allows me to play hands free basically. One cheat is you can use it while driving. Legal so long as your phone remains zipped in a pocket.)
Show less","October 4th, 2022",1,Peach R.,sitejabber
"The restaurant and the driver told me to cancel the order when the restaurant was out of the item I ordered. I did so and uber eats charged me anyway, saying that I should have contacted them first. Took my money and ran!
Service
Value
Shipping
Returns
Quality
Show less","May 22nd, 2023",1,P F.,sitejabber
"A couple of weeks ago their driver canceled my order after almost an hour of wasting. They couldn't explain why and gave me a credit. I wanted to use the credit so I ordered burgers. Their driver took an hour to get to me and made 2 othet stops. My only thought was the food is going to be cold. Yep. Cheese was cold and stiff and fries were cold. Called customer service and they said there's nothing they can do since it arrived 15 mins early. More like an hour. They don't care if the driver has a few stop and the last person's food to be delivered will be cold. They said the food got here on time. That's all that mattered. Will not go with them again and I will past this info to everyone I know. Uber eats is ridiculous. I'm surprised they r even still in business.
Service
Value
Shipping
Returns
Quality
Show less","September 29th, 2022",1,Lee H.,sitejabber
"This company I ordered only once off their app and day after they started taking a small amount out of my bank account I didn't think anything of it in the beginning but I was stupid in not reporting it to my bank sooner as they went into my bank account yesterday 7 separate time's different amounts adding to a total of 245.51 out of my bank I reported to my bank now they will retrieve the money back hopefully! Im writing this warn others of these crooks and they shouldn't be operating period via food or driving my next avenue is the bbb you $#*!s aren't taking my money and getting away with it
Tip for consumers:
Don’t ever order from Uber they will use your information and rob you blind
Service
Value
Shipping
Returns
Quality
Show less","September 29th, 2022",1,Irene B.,sitejabber
"I made the mistake of buying a friend a $100 Uber Eats + gift card, directly from Uber.com. Uber refused to honor the card, and refuses to refund the money! Thieves! Please join me in a Boycott of this crooked company.
Tip for consumers:
Boycott this crooked company
Products used:
Uber Eats +
Service
Value
Shipping
Returns
Quality
Show less","May 20th, 2023",1,Dave M.,sitejabber
"Extremely disappointing customer service. I had placed an order for Buy 1 get 1 free - it didn't add that to the cart, and told me that I have to add 2 items to get that offer. I had done this in the past and the second 'free' item was automatically added to the cart. When I called customer service immediately, the person (Tony) could barely speak English and understand the issue. He kept me on hold for ~7 mins to come back and say the order cannot be canceled, since the merchant has already started preparing. When I asked him to call the merchant and add the second item, he informed me that cannot be done and that I have to call them. I called the merchant only to be told that Uber Eats has to do it online. This went on for several phone calls placed by me - and the end result was zero. When asked to connect to a supervisor, they informed me it was against their policy to connect to a supervisor.
Uber Eats has been consistently late, delivering cold food and with increasing service charges, the services are decreasing. I hope my review reaches the correct authorities, and they can look into the issue. Also, it would be really helpful, if they hire customer service operators who can speak and understand English.
Show less","May 19th, 2023",1,Ip$#*!a S.,sitejabber
"Do not use UberEats in NYC. The delivery person only brought our drinks and forgot our food. We had to walk to the restaurant to get our own food. When we complained to UberEats, they did nothing to make amends. Avoid at all costs.
Service
Value
Quality
Show less","May 18th, 2023",1,Indulgent T.,sitejabber
"Cold food ( Due to drivers picking up more than 1 order) customer service is non existant, company cares not a jot.","September 26th, 2022",1,Paul S.,sitejabber
"I don't use Uber because I have had issues previously with their Uber drivers, I know Uber don't care about anything but money.
My friend ordered Uber eats to my place on the weekend, and the driver delivered the food and then left, whether he actually left I am not sure about. 30 mins after the delivery was handed to me, the driver was back and buzzing my unit, I answered the intercom as i assuming he dropped something inside the complex and needed to come get it. He told me he needed to use the toilet and asked if I would let him use mine. I decided to do the right thing because Uber probably wouldn't care to ensure their drivers have bathroom access, they are reputable for being a poor employer and poor service, so I let him in to use my bathroom. When he came out of the bathroom, I expected he would than me and leave, but he wasn't leaving, he stayed near the door, looking around at my place. He seen my cat and started calling it over to which it ignored. Then he proceeded to ask me if I lived alone which made it clear he was not there because he needed to use the toilet. He couldn't see from where he was standing that I had a friend with me, but as soon as I told him another person was with me, he very quickly exited my unit without saying thanks or anything. This is extremely dodgy as he clearly didnt come to my home needing a bathroom, he either never left my complex and stayed for half an hour, or he left but then came back to target me because I am a young female and he thought i was alone. My friend contacted Uber via the app and told them what happened becuse we both felt very uncomfortable about what had happened, and Uber just sent a generic response to pretty much say sorry for the experience, and shut the conversation off. They are not looking into this incident and the driver can continue to try look for single women who live alone and try gain entry after deliveries. I already knew Uber would do nothing, it's typical Uber to not care.
I am wanting to warn everyone about using Uber that their drivers are untrustworthy and will try and target perople home alone and try gain access after the delivery is done. Do not trust Uber! They allow this to happen under their watch. Stay safe and avoid Uber, you cant trust your address with their drivers as you may be targeted. I have never had this issue with any other delivery app, it seems to be an issue with Ubers drivers, and probably because they let them get away with it and do nothing. I am now banning anybody from Using Uber at my home, apparently not using Uber myesf wasn't enough to avoid their problematic drivers.
Show less","August 6th, 2023",1,Nicole B.,sitejabber
"I just got fired from them yesterday September 23,2022. They said they fired me due to not taking enough orders or cancelling ok I understand that. But I did have life going on while living in the car. ( Life happens) but I made it to Platinum in 3 days! Anyway when u go below a certain rating they classify you as (fraud) then when you try to cash out like you normally do they have the system automatically say it's down so you can call them and they can tell you why this happen and when you will get your money. Enjoy working for them watch out for the businesses and people you deliver to even customer service ( Uber eats) because people have the power to review you, view you and make you lose your job, ratings are everything and sometimes you truly can't control your ratings. It's always something when you trying to better yourself.
Show less","September 24th, 2022",1,mercedes F.,sitejabber
"When Uber Eats first started you could order restaurant quality food. Now I feel like restaurants can give you anything and there is no recourse. The amount of crappy thrown together food I get is just disgusting. I ordered Outback surf and turf. The lobster (no butter) was like eating a piece of rubber. Like it was cooked in a microwave. The steak was a filet m-rare and I doubt it was a filet. I wondered why the 8oz was cheaper than the 6oz. The salad cucumbers were opaque, which is a clear sign of spoiling. The bread came with no butter and of course you have to top it off with no utensils. Despite clicking would like to add utensils (don't even know why that's even an option).
The only thing that was good was the cheesecake. I'm going to attribute that to the fact that it came out of box.

What is the recourse for that? I paid almost 2hrs of my hard earned work to get meal. Should delivery meals get the crap end of the deal? Uber nor the restaurant has any recourse for crap food. I get it it would be costly to except every complaint.
Consumers are getting poor quality food delivered because of this. Something needs to be put in place for people who use the service. At this point this is starting to be like a scam. I guarantee if anyone ever did an inquiry into this it would have many people upset. The consumer is being scammed.

Whether that be letting people check their food upon delivery or quality control checks at restaurants.

For now my only option is to stop using Uber. It's just starting to be more of a loss of like for a lot of restaurants and waste of money. I've slowed down tremendously in my usage of Uber. Today is definitely a day that will reduce even that.
Products used:
Delivery Service
Service
Value
Shipping
Returns
Quality
Show less","May 14th, 2023",1,T R.,sitejabber
And no one answers the customer support. It is ridiculous that they don't think they even need to respond when the food is not delivered.,"May 13th, 2023",1,Bobby A.,sitejabber
"A lot of gall. Will never use again! Placed order with UberEats website saying ""55-65min wait"". One hour later, status saying an additional hour. Between ""delivery"", ""service fees"", and tip, additional fees on my order was over $20. Called Customer Service to ask how UberEats thinks it is acceptable for a customer to have to wait an additional hour from what they originally said it would take and they did not see any issue with it. After having to restate my complaint multiple times, they finally offered a 20% refund on only the cost if the meal which didnt even cover half of the fees. I ended up canceling altogether. Talk about trying to take advantage of the consumer!
Tip for consumers:
Dont use
Products used:
Na
Service
Value
Show less","September 21st, 2022",1,B B.,sitejabber
