review,date,stars,name,source
Makes staying at home and being lazy so much easier,"Date of experience: August 08, 2023",Rated 5 out of 5 stars,ZB,Trust Pilot
Rapid delivery. Friendly service.,"Date of experience: August 08, 2023",Rated 5 out of 5 stars,VC,Trust Pilot
"I thought my food delivery from Uber Eats went very well. My food was delivered hot, fresh and on time. My only concern was the driver asked me for my pin number and wasn’t sure what that was or why.","Date of experience: August 08, 2023",Rated 5 out of 5 stars,KI,Trust Pilot
3 times canceled in the 4. try it works.,"Date of experience: August 06, 2023",Rated 2 out of 5 stars,MD,Trust Pilot
So far I had used them a few times and ever time I encountered no problems and the service is very prompt. A bit pricey but worth it if your unable to drive or crunch for time.,"Date of experience: August 06, 2023",Rated 5 out of 5 stars,JA,Trust Pilot
"I do not receive anything, the application stole my money.  try to pay with another card you did not receive it or even so I debited my money.  In the end I did not make the purchase but I charged it to my account anyway and I never received anything","Date of experience: August 06, 2023",Rated 1 out of 5 stars,MS,Trust Pilot
"Ordered food arrived cold, gave them benefit of the doubt cold again no reply apart from no refund because we had refund before, disgusting , why order a takeaway reheat and ill the next few days. Investigating ..Strange no replies to poor reviews no doubt trading standards aware ...","Date of experience: August 05, 2023",Rated 1 out of 5 stars,PK,Trust Pilot
"Ordered a McDonald’s through the MyMcDonalds app (operated by UberEats) and it arrived over 2 hours later, stone cold, with the McFlurry melted all over the rest of the food. Called up and was promised a refund. One month later, no refund. You can only call a number and they are so rude and unhelpful. They provide no emails to confirm the action taken and have a a speech which consists of “we’re going around in circles so I am terminating the call”. Usually this is used for abusive calls, but oh no. They use this just because you are for your refund and for an update. Awful awful awful.","Date of experience: July 15, 2023",Rated 1 out of 5 stars,JO,Trust Pilot
"Absolutely shocking customer service. There is no way to contact them to complain about anything other than an order!! I purchased a gift card but beforehand I read through all of the terms and conditions and nowhere on it did it say it can't be used on grocery orders!!!!! However, when I have tried to use it, it won't let me and says it can't be used on groceries which is wrong and illegal given the false advertising and lack of any mention of it in the terms and conditions!!! Now I'm 30 pound down and can't use it. I've contacted them and I'm just being ignored!!! I'm gonna report you to Trading Standards and hope you get fined!!!!!!!","Date of experience: August 09, 2023",Rated 1 out of 5 stars,LI,Trust Pilot
"I stopped using Deliveroo recently as the quality of their service has gone very downhill recently and now, I will no longer be using UberEats either. I have a long history of abysmal experiences with UE’s customer service but this latest experience  has truly been the straw that broke the camel’s back. I submitted a late evening order on August 5th from a nearby co-op, for 21 items totalling around £40. When the driver arrived,he handed me 1 bag with 3 items in it and asked for the code, which I gave him (assuming the rest of the bags were in his car) then he tried to leave and when I asked where the rest of the shopping was, he said he accidentally dropped it off at the previous address he was at and he’ll ‘go and get it’ and he’ll ‘be back in 10’, and before I could question him further he jumped into his car and sped off.Obviously he never returned. And of course, UE sided with him because I gave him the code. To be completely honest, this is the behaviour that I have come to expect of UE and Deliveroo delivery staff, as this kind of thing happens ALL the time across all these sorts of low paid zero hours delivery gigs. And while I have had countless frustrating experiences with UE’s customer service team, I have never had an experience this dire. Upon contacting UE immediately to report the incident, approximately 2 seconds later they came back with a copy-paste response to say they would not be refunding my 18 missing items, totalling £35 worth of groceries I never received. After days of back and forth messages on multiple platforms, they claimed to have investigated the incident fully, but refused to give me a single detail of their investigation and would not budge on their decision. In the end, I have filed a chargeback with my bank and that seems to be progressing in the right direction. I just really don’t think a company with such loathsome customer service rats can be a sustainable way to function. Such a deceptive and immoral company. Seriously, customers and employees alike need to stop putting up with this abhorrent service and boycott it.","Date of experience: August 05, 2023",Rated 1 out of 5 stars,Kt Moon,Trust Pilot
Exceptional service I enjoyed every bit of it,"Date of experience: August 07, 2023",Rated 5 out of 5 stars,JR,Trust Pilot
I like that there are lots of options and pricing is clear. I dislike that queries are dealt with by a bot so much so I gave up in the end even though they’d put someone else’s address on my invoice. Not good and they think a credit for late delivery resolved it. It wasn’t even late 🙈,"Date of experience: July 29, 2023",Rated 3 out of 5 stars,LC,Trust Pilot
"I switched to Uber Eats because both Doordash and Grubhub have screwed me over before.So far, things have been okay with them- but holy crap their customer service is full of morons.I asked a simple website question- where is the option to choose tip amount?- because I had placed an order, wasn't given the option to input tip, and then charged and extra $10 on a $22 order.They said they couldn't help me without logging into the email associated with the account. I just want to know if we can pick tips or if they changed that, and they will NOT answer me. The fact they can't answer a simple question is beyond ridiculous, especially one that involves more money for them. Shady as hell, the company sucks.","Date of experience: August 08, 2023",Rated 1 out of 5 stars,Keith Bailey,Trust Pilot
Food arrived on time and the server was very kind. Food was very good.,"Date of experience: August 08, 2023",Rated 5 out of 5 stars,TH,Trust Pilot
"The food was great, just what I wanted. It arrived faster than expected and it was easy and affordable.","Date of experience: August 05, 2023",Rated 5 out of 5 stars,VE,Trust Pilot
"Fast, efficient delivery.","Date of experience: August 05, 2023",Rated 5 out of 5 stars,DA,Trust Pilot
Won’t refund even when items were missing. Customer service is useless. Not giving them another cent of my money.,"Date of experience: August 03, 2023",Rated 1 out of 5 stars,Nanse Ireland,Trust Pilot
"Easy service, great service and food restaurants to choose from. Makes life easier when your busy and tired.","Date of experience: August 01, 2023",Rated 4 out of 5 stars,SC,Trust Pilot
"I made an order for a pizza , within a few minutes the restaurant called to say they couldn’t deliver in my area as I live  too far , I thought that was the end of that ! . A day later I called the restaurant to ask why the order is pending on my account ! But they said Uber eats will refund me in a few days but UBER EATS still charged me £15.14 and will NOT refund me as more than 48hr have passed !! and they were also very patronising ! saying Thank you for Understanding!!! I want my refund !!!!","Date of experience: August 05, 2023",Rated 1 out of 5 stars,lia cinqueterre,Trust Pilot
Con artists.. garbage service.. I wait for the day someone takes them to court and shuts them down.. Ordered food.. waiting waiting waiting.. checked where is was.. the driver had accepted the order and was absolutely mikes away.. I mean the next town along.. miles away from my home and from the restaurant.. uber stated another 30 mins wait however the restaurant would have bagged my food up ages ago so it would have arrived dead cold.. so I will cancel.. no issue cancelling and read I would get a refund.. nope.. woke up the next morning to be charged for the food.. wow.. do not use this service.. the quicker it is shut down the better..,"Date of experience: August 08, 2023",Rated 1 out of 5 stars,DP,Trust Pilot
Absolute joke of a company half the food was missing and won’t issue a refund,"Date of experience: August 08, 2023",Rated 1 out of 5 stars,Ryan Ward,Trust Pilot
It was fast and the uber driver she was very cool,"Date of experience: August 07, 2023",Rated 5 out of 5 stars,JH,Trust Pilot
Easy to order. Delivered early!!Great food. Friendly driver. Very happy!,"Date of experience: August 05, 2023",Rated 5 out of 5 stars,MM,Trust Pilot
Dodgy company run by DARA Khosrowshahi. Cheats drivers of fares.,"Date of experience: January 02, 2023",Rated 1 out of 5 stars,J Li,Trust Pilot
The order was accurate and the driver was friendly and professional and the food was delivered when promised,"Date of experience: August 06, 2023",Rated 5 out of 5 stars,BE,Trust Pilot
Food was very good warm and tasty.Nice Nice will order again.,"Date of experience: August 07, 2023",Rated 5 out of 5 stars,LS,Trust Pilot
My meal was delivered very pleasantly,"Date of experience: August 03, 2023",Rated 5 out of 5 stars,JD,Trust Pilot
Very easy to find restaurants that are not too far or with free deliveries and in a variety of menus.The beauty is that you get update when it's ready and when it's on its way and you can follow it on the app to see the car coming towards your house!,"Date of experience: August 06, 2023",Rated 5 out of 5 stars,BE,Trust Pilot
I have discount code .but when order it not anywhere to add my code .Directly place order without asking code Need to improve system,"Date of experience: August 06, 2023",Rated 2 out of 5 stars,SB,Trust Pilot
Customer service was great! Food order was completely right.,"Date of experience: August 07, 2023",Rated 5 out of 5 stars,JO,Trust Pilot
"Good selection of nearby stores and restaurants, been working out great with all the coupons and discounts! Thank you!","Date of experience: August 08, 2023",Rated 5 out of 5 stars,DM,Trust Pilot
"Food was good but delivery was lacking. Heard loud music at the end of the driveway. Looked out to see a young man getting in the car. Looked on porch and food was sitting there. No knock, door bell, etc. Picked up bag and the bottom went out because sauce had tipped over and one item leaked.","Date of experience: August 06, 2023",Rated 3 out of 5 stars,MA,Trust Pilot
Actual food was great as well as delivery service - fantastic. Too many hidden charges on the app. Jumped quickly from 28$ to 50$?!?!,"Date of experience: August 07, 2023",Rated 1 out of 5 stars,JA,Trust Pilot
very quick and accurate delivery and order was 100 percent correct.,"Date of experience: August 06, 2023",Rated 5 out of 5 stars,KB,Trust Pilot
The person who delivered was professional and friendly,"Date of experience: August 07, 2023",Rated 5 out of 5 stars,PU,Trust Pilot
The food was delicious and the people who delivered the food were courteous,"Date of experience: August 03, 2023",Rated 5 out of 5 stars,MM,Trust Pilot
Food didn’t arrive. No update. No apology. And we had paid. Do not use,"Date of experience: August 08, 2023",Rated 1 out of 5 stars,Rekindle Aesthetics,Trust Pilot
"If i was able to put minus stars i would. i’m very frustrated as after ordering our food an hour prior to the phone call made to the actual place we ordered from, the manager told us that no delivery driver has come to pick our food up and that there’s no sign of anyone coming. After a long talk they revealed to us that there’s nothing we can do so we resorted to the help chat on the uber eats app. This was no help, we received nothing back, we then kept getting notifications saying our order was delayed then suddenly cancelled by the app. We ended up with no food and i am absolutely furious with the service.","Date of experience: August 08, 2023",Rated 1 out of 5 stars,EM,Trust Pilot
The food was still hot and the driver was very friendly,"Date of experience: August 05, 2023",Rated 5 out of 5 stars,KM,Trust Pilot
"Made a order on Sunday 4/21 and still haven't received my order or refund, they delivered to a wrong address. I sent them proof of my house which has a camera, they still insist they not refunding me back my money.","Date of experience: August 06, 2023",Rated 1 out of 5 stars,NM,Trust Pilot
"Yes but I needed some pin ,, was confused what it was ,but the guy was lovely ,he helped","Date of experience: August 07, 2023",Rated 4 out of 5 stars,CC,Trust Pilot
"An hour wait for food,it was cold when it arrived and the delivery man was rude.","Date of experience: August 08, 2023",Rated 1 out of 5 stars,Katharine Gray,Trust Pilot
"Great,?app easy to use/ follow, let’s you know exactly when goods will arrive, service was quick, and courier was helpful and polite","Date of experience: August 05, 2023",Rated 5 out of 5 stars,MP,Trust Pilot
"Good experience, recommend","Date of experience: August 06, 2023",Rated 5 out of 5 stars,TI,Trust Pilot
"Good experience, convenient","Date of experience: August 07, 2023",Rated 4 out of 5 stars,SF,Trust Pilot
"I would not give even one star for Uber Eats and its DRIVER whose name is JACKSON ANTONIO. Yesterday was my daughter's birthday. I live in Greenford. I ordered food from McDonald’s in the Westway Shopping Centre using Uber Eats. It was not the first time, and never ever any driver had any problem reaching my address. THE DRIVER DID NOT ARRIVE AT ALL! I saw on the app map that he stopped at the other end of the road, which was just a 1-minute ride from me. I texted him that he is in the wrong place and he needs to drive a little bit further, but he was messaging me back something in Portuguese. Then a message came that he tried to contact me, which was absolutely a lie. It was me who was trying to call him many times, but he just rejected my phone calls and I was texting him many times, no reply. Maybe because he did not speak English. After I got a message that he cannot localise my address and he had just gone away. Then I received the photo of my order being left somewhere outside the building. It was not my address. So disappointing. Kids were hungry. How can a driver be so irresponsible, with such bad communication? What he has done to my order I don’t know. I lost almost £18. Maybe it is not much, but how can I trust this company again, that allows such irresponsible people to work there, without knowing basic English? I complain to UberEats, but the reply was that I am not eligible for a refund, because the delivery person tried to contact me (which is FALSE) and he waited for 7 min to deliver the order (at the wrong address).","Date of experience: August 07, 2023",Rated 1 out of 5 stars,Alina,Trust Pilot
"DO NOT TRUST THIS COMPANY.  UBER EATS HAS FAKE REVIEWS, FAKE IDS for DELIVERY DRIVERS and they are aware of this and DO NOT CARE.Very bad and unethical company that really does not care about the retailer or the customer.  It only cares about money.I had a bad experience with an order which never arrived.  I tracked the delivery driver who visited several towns after collecting the order.  I spoke to the restaurant and discovered the delivery driver who was a MAN was using a FAKE ID that belonged to a WOMAN.  I reported this to Uber eats support.  They did not care about the non delivery, they did not care about the FAKE ID.  I thought the non delivery could be a common complaint but it appears so was the FAKE ID as the support were nonchalant suggesting this is not the first time this has been mentioned.  This coupled with fake reviews for bad restaurants which is also rife.  It suggests this is a bad company with failures at every level.  JUST EAT has never let me down like this in over 10 years","Date of experience: August 08, 2023",Rated 1 out of 5 stars,Adrian,Trust Pilot
Wait was minimal!Had a large order and delivered  with care and a smile,"Date of experience: August 02, 2023",Rated 5 out of 5 stars,DT,Trust Pilot
So went through the correct process in a timely manner that being the “same day” a day and half past still no resolution to my complaint. Message them back for them to say “thanks we can’t do anything now but you will be able to write a review on their page” fuming £50 order and not one ounce of support. Uber eats make a hell of a lot of money out companies and us. Same as their taxi service utterly rubbish. Will be sticking with other from now on,"Date of experience: August 08, 2023",Rated 1 out of 5 stars,MT,Trust Pilot
It took an hour to arrive and it didn't even have the full order,"Date of experience: August 06, 2023",Rated 2 out of 5 stars,MJ,Trust Pilot
I appreciate the user-friendly UBEREats app and the variety of organized vendors. Glad too that the delivery drivers are keen to follow the delivery instructions to-the-letter.,"Date of experience: August 05, 2023",Rated 5 out of 5 stars,LS,Trust Pilot
"Great service, very professional and not long way","Date of experience: August 07, 2023",Rated 5 out of 5 stars,RB,Trust Pilot
"Be careful with this company as my son ordered food and the driver said he picked  it up and was on its way but the food wasn’t on its way, he got a phone call off the driver who we couldn’t understand and admitted he didn’t spk English and the food never arrived but because the driver had said on his app he had picked it up my son couldn’t ask for a refund or spk to anyone. The driver then lied saying he had tried to ring with no answer, (lie) we’ve also got translated texts off the driver to prove the conversation bk and forth but Uber eats now say they can’t issue a refund and closes the case. Robbing gets! Also the picture of the person your supposed to have delivering your food isn’t the person that comes to your door (most of the time) the company is a joke and that’s how easy it is for them to take your money","Date of experience: August 07, 2023",Rated 1 out of 5 stars,Treena Treena,Trust Pilot
Customer service and I use that term loosely do not care about there customers  problems.,"Date of experience: August 08, 2023",Rated 1 out of 5 stars,William Higgins,Trust Pilot
"They delivered the food in a reasonable time correct temperature, kind people but extremely expensive. My latest meal from Whataburger had a drink that i don't use.","Date of experience: August 06, 2023",Rated 4 out of 5 stars,RO,Trust Pilot
Great food great dealsDefinitely better service then past!,"Date of experience: August 03, 2023",Rated 5 out of 5 stars,DI,Trust Pilot
Speedy delivery!!! Friendly drivers!,"Date of experience: August 05, 2023",Rated 5 out of 5 stars,MB,Trust Pilot
"Everything went wrong from my order delivery to the customer support chat.Area : Calgary Date : August  7,2023Chat support person : JiiDelivery Person : FANTAYEOrdered food from a restaurant and the delivery person didnt come to house or cancel my order for 15 mins above the expected time. I called her and she talked about not delivering the order as she is at her home and asked me to order again. Then i chatted with support and the lady""Jii"" mentioned that she cannot do anything to reassign the delivery person unless the first person cancel the order. Then she also didnt give any link to rate this delivery person. She gave ONLY option to cancel the order from their system and when i asked her to tell me how i can rate this chat, she simply disconnected. Worst every experience with UBER EATS in alberta and beware of these kind of customer supports. thanks","Date of experience: August 06, 2023",Rated 1 out of 5 stars,HM,Trust Pilot
"I sent what I thought were clear instructions, but the driver apparently didn't get them and he drove around with the food for half an hour. I tried to give the app feedback and couldn't find anything on the website or the app. Very frustrating for my family and for the driver.  I finally got lukewarm pizza and breadsticks after sending a screenshot of Google maps directly to the driver. He drove around the apartment complex for most of that time.","Date of experience: August 05, 2023",Rated 1 out of 5 stars,WC,Trust Pilot
Tried to order and order went through at the wrong store After failing to go through with the right store. Customer service was not able to resolve. I will not use for a while,"Date of experience: August 07, 2023",Rated 1 out of 5 stars,JO,Trust Pilot
"It's a great and convenient app to order a meal and to find a restaurant I want. So far, I ordered two meals for my family. One is the italian pizza, the other is the italian pasta. Both of them are wonderful experience. The meals I ordered are warm and delicious when they arrived at home. The riders are kind and gave me feel great impression. I prefer using UberEATs rather than Foodpanda.","Date of experience: August 05, 2023",Rated 5 out of 5 stars,JL,Trust Pilot
"Great Food!!       The food I ordered arrived, still warm and looked good in it ‘s container.However, I was shocked @ the total cost of the order.        I was prepared to pay for a large order of wings, but by the time I paid service fee, taxes, tips the cost was double what i had expected. It became clear to me that I cannot afford a service like this.","Date of experience: August 05, 2023",Rated 5 out of 5 stars,EM,Trust Pilot
"I placed a large order with a restaurant based on its proximity and time to deliver. I received a confirmation moments later showing that the delivery would be much longer than I expected and I had a large number of small children to feed. I looked to see if it was possible to cancel the order and there was an automated cancellation request, when I selected it it said that the order had been canceled and that I owed a cancellation fee of $339, The entire amount of the order. This makes no sense since if I had to pay for it anyway I may as well have the food delivered. The cancellation was processed less than 5 minutes after the order that was supposed to take more than an hour to prepare was submitted. I immediately reached out to customer service and it took two days to finally get in touch with them. They refuse to refund my money based on the order having been submitted and the restaurant already beginning to prepare the food. I went around and around with them multiple times before calling the restaurant only to find out that the restaurant manager said that the restaurant was not paid for the order because it was canceled, and they never made the food.I disputed the charge with my credit card company because I never received anything for my payment. The money was refunded to me but now Uber is billing me for it. I have attempted to contact customer service I've told them the restaurant was unpaid and didn't make the food and they've done nothing but offer me a $25 credit. The problem is that now I can't use the app without first paying the $339. The $25 credit seems a poor exchange for $339 for food I never received .I wouldn't have probably worried about it if they had charged me a $25 cancellation fee or if they had told me in advance that the order could not be canceled or would be charged in full anyway but none of these things happened. As it is, they expect me to pay them $339 for food that they never made and never delivered. I have tried to appeal to them that I can no longer do business with them, and that in my lifetime I will be worth much more as a customer than this $339 but no one seems to care. They just repeat the same information which is that they can't refund it after the order has been placed but in that case I should have been made aware of the fact before it allowed me to cancel it.","Date of experience: August 07, 2023",Rated 1 out of 5 stars,CK,Trust Pilot
Tonight I didn't get my food and its impossible to get in touch with customer services. I've not had my money back. Never using Uber Eats again,"Date of experience: August 07, 2023",Rated 1 out of 5 stars,BD,Trust Pilot
"relaxing in my home tonight, suddenly I am half scared to death, there is banging on my living room window I look up and some strange guy is on my garden staring into my living room trying to get my attention. turns out it is a uber eats delivery driver delivering food to my daughter which I wasn't aware of, he had, I guess, been knocking and no one had heard him. does this give him the right to invade my privacy? probably not illegal? but certainly rude and unprofessional, aren't you supposed to wait or text. who does this guy and this company think they are?","Date of experience: August 07, 2023",Rated 1 out of 5 stars,IM,Trust Pilot
The delivery was timely and the order was correct.,"Date of experience: August 03, 2023",Rated 5 out of 5 stars,BT,Trust Pilot
"Nothing but liars, thrives and crooks. Delivery driver took an hour to get even near my home, drives round in circles and ignores multiple calls and messages from me in app. I wait outside 20 minutes despite being severely disabled. Nothing!! He marks order as delivered and I am able to call through the app, he answers barely able to speak English, yelling and swearing at me before putting the phone down.I contact support and they lie and tell me it WAS delivered, then that the driver tried to contact me and I need to amend my address and phone number! And I’m not eligible for a refund? THEIVES!!!I’ve now cancelled my Uber one subscription and will be closing my account!!!","Date of experience: August 07, 2023",Rated 1 out of 5 stars,CB,Trust Pilot
Good service,"Date of experience: August 06, 2023",Rated 5 out of 5 stars,ES,Trust Pilot
"Ordered food from Salsa Shop via Uber Eats, supposed to arrive at 19:27. Prepared quickly, but the delivery kept changing without any sign of a driver. Finally arrived at 20:50, long after I finished work at 20:15. The food was ice-cold and inedible. Unable to reach them for a solution, ended up wasting the uneatable food. Disappointing experience. Adress: Papendorpseweg 100, 3528 BJ Utrecht, Netherlands","Date of experience: August 07, 2023",Rated 1 out of 5 stars,RS,Trust Pilot
"Several items in my grocery order were damaged and unusable, I had to dispose of them. Yet, Uber Eats refused to provide a refund - not even a partial refund, without giving any explanation.","Date of experience: August 07, 2023",Rated 1 out of 5 stars,GI,Trust Pilot
"Easy to order. Arrived on time, no missing items.","Date of experience: August 04, 2023",Rated 5 out of 5 stars,FS,Trust Pilot
We have always gotten great service by the drivers. My whole family uses Uber.Uber is very professional and they follow instructions well and are mostly ontime!Thankyou Uber!,"Date of experience: August 05, 2023",Rated 5 out of 5 stars,NP,Trust Pilot
"Uber eats in harlow essex was a good fast service but it seems to be that they now are very slow, I wait 45 minutes longer than when I first started using them, perhaps I should switch to just eat as I'm tiered of this service now, a shame.","Date of experience: August 07, 2023",Rated 3 out of 5 stars,TB,Trust Pilot
"Ordered uber eat kfc they take your money when order is prepared, even though they have no courier , then when delayed over hour and half , you get charged for order even if you cancel!!Sorry Uber but I don’t eat food that has sat on warmer for over 90 minutes and being told I can’t cancel even though you can’t find a courier .","Date of experience: August 07, 2023",Rated 1 out of 5 stars,CO,Trust Pilot
Ordered king prawn from a Thai place and had no prawns. Complained through Uber app. 24 hours later they refund £3.59. I paid £11 for a bowl of noodles and the response rate from Uber was so slow and not helpful.,"Date of experience: August 06, 2023",Rated 1 out of 5 stars,Michael Kelly,Trust Pilot
"AWFULOrdered food, never arrived, apparently driver knocked the door and no one was in, said he rang! I had a call from a London number, I’m in Swansea, when I rang back  it was constantly “unavailable” complained and they said they had done everything right, which is B.S, no one knocked here, we have been in all day. So basically my summer holiday treat for my daughter has been ruined and I’m £20 down! Awful, nothing but thieves 😡","Date of experience: August 07, 2023",Rated 1 out of 5 stars,RL,Trust Pilot
The pizza came in hot,"Date of experience: August 05, 2023",Rated 5 out of 5 stars,ES,Trust Pilot
If i could give them 0 i would !I ordered some Chinese the driver text me to call him which i did cos he couldn't find my address. My food was never delivered and they took my MONEY £30 then was told i would not get a refund!!!!!!ubereats is rubbish am not happy with there service at all.,"Date of experience: August 04, 2023",Rated 1 out of 5 stars,JL,Trust Pilot
"Excellent, thanks.","Date of experience: August 06, 2023",Rated 5 out of 5 stars,AC,Trust Pilot
"It happened in Caen, France, the delivery guy stopped two blocks away and didn’t move for more than 15 min then when we got our delivery realised that the boxes were way too light than they should be. We said bon appetite to him, he was very skinny and ordered again this time from McDonald’s. This time from 3 meals we got 2.","Date of experience: August 03, 2023",Rated 1 out of 5 stars,AB,Trust Pilot
"Used Uber eats for the first time today and it was a nightmare. The driver who accepted the order never picked it up. First Uber eats support agent ended the chat with me just saying to wait longer. The second one reassigned a rider but now the food has been on the counter for 1.5hours.. I was denied a refund upon cancellation request, quoting that ""the restaurant already prepared the order so they get to keep the cost"", but then Uber should cover the cost of missed delivery which they refused. Haven't seen such lack of basic customer service & company terms of sale coverage. First and last time using this app.","Date of experience: August 07, 2023",Rated 1 out of 5 stars,Kristine,Trust Pilot
I ordered 5x chicken wrap meals but was delivered 5x vegetarian meals (no chicken on any of the items ordered). I took pictures and called Shawarma house and they apologized for the inconvenience and advised UberEats needs to sort out the matter. I complained on UberEats and even sent images of 3 meals showing that non of them had chicken and all 3 fillings are different even though it's all 3 the same item. I've been struggling since Friday to reach a resolution but their customer service is so pathetic that I keep receiving a basic email instead of a response to my complaint. My issue is not being recognized nor is their response helpful. I do not recommend ordering from Shawarma House in Kensington unless you prefer vegetarian meals.,"Date of experience: August 04, 2023",Rated 1 out of 5 stars,Bradley van der Schyff,Trust Pilot
First time  I’ve used Uber eats it was very easy. Service was fantastic.,"Date of experience: August 05, 2023",Rated 5 out of 5 stars,Sandra Robb,Trust Pilot
I couldn't redeem the offer that Uber reminded me twice.,"Date of experience: August 04, 2023",Rated 1 out of 5 stars,VB,Trust Pilot
Easy and very straightforward to order. Restaurant rating matched the food quality. Great service.,"Date of experience: August 02, 2023",Rated 5 out of 5 stars,MR,Trust Pilot
"I don't use Uber because I have had issues previously with their Uber drivers, I know Uber don't care about anything but money. My friend ordered Uber eats to my place on the weekend, and the driver delivered the food and then left, whether he actually left I am not sure about. 30 mins after the delivery was handed to me, the driver was back and buzzing my unit, I answered the intercom as i assuming he dropped something inside the complex and needed to come get it. He told me he needed to use the toilet and asked if I would let him use mine. I decided to do the right thing because Uber probably wouldn't care to ensure their drivers have bathroom access, they are reputable for being a poor employer and poor service, so I let him in to use my bathroom. When he came out of the bathroom, I expected he would than me and leave, but he wasn't leaving, he stayed near the door, looking around at my place. He seen my cat and started calling it over to which it ignored. Then he proceeded to ask me if I lived alone which made it clear he was not there because he needed to use the toilet. He couldn't from where he was standing thay I had a friend with me, but as soon as I told him another person was with me, he very quickly got himself out of my unit. This is extremely dodgy as he clearly didnt come to my home needing a bathroom, he either never left and stayed for half an hour, or he came back to target me because I am a young female and he thought i was alone, and wanted to suss out if I lived there alone. My friend contacted Uber via the app and told them what happened becuse we both felt uncomfortable about what happened, and Uber just sent a generic response to pretty much say sorry for the experience, and shut the conversation off. They are not looking into this incident and the driver will continue to try look for single women who live alone. I already knew Uber would do nothing, it's typical Uber to not care.I am wanting to warn everyone about using Uber that their drivers are untrustworthy and will try and target perople home alone and try gain access after the delivery is done. Do not trust Uber! They allow this to happen under their watch. Stay safe and avoid Uber, you cant trust your address with their drivers as you may be targeted. I have never had this issue with any other delivery app, it seems to be an issue with Ubers drivers, and probably because they let them get away with it and do nothing. I am now banning anybody from Using Uber at my home, apparently not using Uber myesf wasn't enough to avoid their problematic drivers.","Date of experience: August 05, 2023",Rated 1 out of 5 stars,NB,Trust Pilot
Great delivery person. Very considerate and smiling.,"Date of experience: August 05, 2023",Rated 5 out of 5 stars,LI,Trust Pilot
"Great food, prompt service and delivery was quick and cordial. 5 stars!","Date of experience: August 05, 2023",Rated 5 out of 5 stars,DB,Trust Pilot
I set up for delivery and bypass to pick up. I had to pick up my dinner. Not 100% happy about that.,"Date of experience: August 06, 2023",Rated 4 out of 5 stars,DS,Trust Pilot
One of items in the order was not what I ordered thus you have a 33.3% failure rate. Not good,"Date of experience: August 04, 2023",Rated 3 out of 5 stars,ES,Trust Pilot
"UberEats was easy to navigate to locate good quality restaurants, nice promotional offers to get you started.","Date of experience: August 04, 2023",Rated 5 out of 5 stars,ZE,Trust Pilot
Great service. Fast and timely!,"Date of experience: August 04, 2023",Rated 5 out of 5 stars,KG,Trust Pilot
Tye deliver person was super nice very professional,"Date of experience: August 03, 2023",Rated 5 out of 5 stars,GI,Trust Pilot
First time using Uber eats and it was a very pleasant experience ☺️. I will be doing it again. Thank you Uber eats...,"Date of experience: August 05, 2023",Rated 5 out of 5 stars,DA,Trust Pilot
"Order on time, great choice.","Date of experience: August 06, 2023",Rated 5 out of 5 stars,EL,Trust Pilot
"Fast service, hot food, good picture of ordered items.","Date of experience: July 30, 2023",Rated 5 out of 5 stars,BA,Trust Pilot
"The driver took more than an hour to deliver from a place that is less than five minutes from my home; then messaged me in another ""alphabet"" then he sends the correct message ""I’m in front of your building"" to which I replied ""buzz# 119 units such a such"" and he shows up with a bag leaking chocolate milkshake from the paper inside; of course, the meal was totally ruined… and my previous order the night before another driver left my meal in the lobby and reply to me ""You didn't include the unit number and I tried to reach you.. Have fun!"" I tried to take the tip away without success. I don’t know if I’m going to continue using this app. It seems the service is completely down. Nobody cares and there’s no way to correct mistakes when they charge you extras. It’s absolutely ridiculous. The app tips when you don’t want to, it tips on undelivered orders, adjusted fees on predetermined rides, etc. I am definitely looking for alternatives for both rides and food.","Date of experience: August 04, 2023",Rated 1 out of 5 stars,MI,Trust Pilot
"I have been sick and unable to drive and something to eat. I had never used Uber Eats. It was easy to use, my food was delivered promptly and quick. I had no issues whatsoever. I’m very happy this was available to me.","Date of experience: August 05, 2023",Rated 5 out of 5 stars,CO,Trust Pilot
My order total changed multiple times and never added up correctly and it still isn’t right on my payment account.,"Date of experience: August 04, 2023",Rated 1 out of 5 stars,NK,Trust Pilot
"1st time user, simple, fast, and a satisfied customer","Date of experience: August 05, 2023",Rated 5 out of 5 stars,LC,Trust Pilot
Tip beating is not cool gas prices is way to high to drive x amount of mile and not have enough money to replace your gas and survive,"Date of experience: August 04, 2023",Rated 1 out of 5 stars,JN,Trust Pilot
Great selections and effective service. Don't why I didn't mess with Uber sooner lol,"Date of experience: August 05, 2023",Rated 5 out of 5 stars,JB,Trust Pilot
order did not come and the store said that nobody is coming to grab your order... pathetic company,"Date of experience: August 06, 2023",Rated 1 out of 5 stars,SC,Trust Pilot
Uber eats is a sc. don’t use their service! Go for just eats or deliveroo instead. They refused to give me money back even though I did not get my order delivered. The customer service team was not helpful and did not want to help! Avoid UBER EATS AT ALL COST,"Date of experience: August 04, 2023",Rated 1 out of 5 stars,Aveen Lint,Trust Pilot
Food was delivered on time and with great care.,"Date of experience: August 05, 2023",Rated 5 out of 5 stars,19,Trust Pilot
The timeliness and quality plus the friendly delivery,"Date of experience: August 04, 2023",Rated 5 out of 5 stars,JJ,Trust Pilot
The food was delivered quickly.  It was hot and good quality.,"Date of experience: August 04, 2023",Rated 5 out of 5 stars,SP,Trust Pilot
